ID,Code,Address/Intersection/Area,Latitude,Longitude
333877,PFI10,TS,44.0695916001646,-123.137944947893
333886,PFI10,AB,44.0522859613493,-123.071003142353
333903,PFI10,WJ,44.0535099456147,-123.099575923248
333907,PFI10,SB,44.0579642035330,-123.085586450300
333908,PFI10,SB,44.0591733551667,-123.086867359505
333910,PFI10,SB,44.0597639803560,-123.087955738658
333911,PFI10,SB,44.0600545116959,-123.089806290493
333988,PFI10,Owen Rose,44.0636730459813,-123.102128368348
334005,PFI10,Pin location,44.0642719032957,-123.104754509758
334016,PFI10,WB,44.0675051530168,-123.113057716372
334017,PFI10,WB,44.0675660666062,-123.113119670709
334018,PFI10,WB,44.0676210663702,-123.113312367298
334019,PFI10,WB,44.0677365058199,-123.113404031205
334021,PFI10,WB,44.0674746563403,-123.113616602362
334027,PFI10,WB,44.0691518479823,-123.117349648550
334029,PFI10,WB,44.0692749003016,-123.117327135338
334031,PFI10,Rasor,44.0706625017961,-123.116644359466
334041,PFI10,Rasor,44.0713686253159,-123.116519236194
334045,PFI10,AC,44.0464176796592,-123.144542997362
334065,PFI10,AC,44.0463159726969,-123.136914665331
334066,PFI10,AC,44.0464250767789,-123.136888095762
334072,PFI10,Delta Ponds,44.0718559563368,-123.114123030835
334073,PFI10,Delta Ponds,44.0730554860970,-123.114070324240
334074,PFI10,Delta Ponds,44.0738778498958,-123.114429036252
334075,PFI10,Delta Ponds,44.0740886284480,-123.114305280670
334077,PFI10,Gudukut,44.0445997085271,-123.125677341360
334080,PFI10,Gudukut,44.0447605010960,-123.126529947404
334084,PFI10,Bertelsen,44.0525509766853,-123.159020900139
334087,PFI10,Bertelsen,44.0718155874556,-123.204093463153
334090,PFI10,North Bank,44.0660058241121,-123.106952208873
334091,PFI10,North Bank,44.0661424363508,-123.107231961053
334092,PFI10,Bertelsen,44.0549723227453,-123.160725683178
334254,PFI10,MJ,44.0642289903990,-123.104283265644
334286,PFI10,West Bank,44.0676408196480,-123.113806869619
334295,PFI10,SB,44.0605551192243,-123.091663007761
334428,PFI10,WJ,44.0568195099172,-123.101547565049
334431,PFI10,WJ,44.0566831128454,-123.100851734148
334432,PFI10,WJ,44.0567620868002,-123.100795080432
334434,PFI10,WJ,44.0562136928504,-123.101496489956
334435,PFI10,WJ,44.0563304924587,-123.101330970497
334437,PFI10,WJ,44.0554829328348,-123.101090318101
334442,PFI10,WJ,44.0560881303325,-123.100558165766
334449,PFI10,AC,44.0457302104206,-123.125867060513
334450,PFI10,MJ,44.0671637269492,-123.112493223378
334455,PFI10,WB,44.0761775087329,-123.115990693755
334458,PFI10,SB,44.0617004963409,-123.095444669659
334459,PFI10,SB,44.0617218130243,-123.095844408260
334475,PFI10,NB,44.0676866733719,-123.111084491343
334628,PFI10,AC,44.0422338923560,-123.120612479068
334629,PFI10,AC,44.0461169444330,-123.132004928679
334630,PFI10,AC,44.0427852221242,-123.121062816810
334631,PFI10,AC,44.0419548632510,-123.110931713745
334632,PFI10,WB,44.0679002050797,-123.114187745072
334633,PFI10,WB,44.0690836862884,-123.115503556113
334773,PFI10,Grant,44.0423511896029,-123.119760131485
334808,PFI10,SB,44.0617552206870,-123.095932876434
334815,PFI10,SB,44.0620902883919,-123.097171603931
334820,PFI10,SB,44.0607556870534,-123.092382717662
334821,PFI10,SB,44.0602072096582,-123.090343507138
334822,PFI10,SB,44.0597787010818,-123.088927044516
334824,PFI10,SB,44.0596196569599,-123.088492449232
334827,PFI10,SB,44.0591411489043,-123.086821654125
334828,PFI10,SB,44.0590948341949,-123.086710042412
334830,PFI10,SB,44.0576529035293,-123.084443536108
334839,PFI10,Gudukut,44.0446670743163,-123.126357235507
334841,PFI10,Gudukut,44.0444304349580,-123.125927883601
334856,PFI10,AB,44.0522820002314,-123.070994983583
334857,PFI10,AB,44.0518932947828,-123.069307513129
334867,PFI10,AC,44.0462631117049,-123.131030589857
334878,PFI10,TS,44.0685164249002,-123.138796737532
334974,PFI10,Garfield,44.0428237853709,-123.122616229927
334976,PFI10,Garfield,44.0424213942054,-123.121930553831
335045,PFI10,Skinners Butte,44.0593262847671,-123.087297814314
335047,PFI10,Skinners Butte,44.0597505145993,-123.087836792620
335049,PFI10,Skinners Butte,44.0596610900498,-123.087607210045
335057,PFI10,Scobert,44.0553684298554,-123.110319541022
335058,PFI10,Scobert,44.0553568060571,-123.110315917142
335059,PFI10,NB,44.0661112248342,-123.107330763291
335130,PFI10,Delta Ponds,44.0717754030996,-123.113541561966
335131,PFI10,AB,44.0566514074870,-123.080824445417
335133,PFI10,Delta Ponds,44.0719537492134,-123.114158613061
335137,PFI10,Delta Ponds,44.0707280753466,-123.113604739678
335139,PFI10,WB,44.0684412882998,-123.115178005433
335141,PFI10,WB,44.0676094555906,-123.113488193851
335150,PFI10,WB,44.0690039003225,-123.115368098703
335156,PFI10,WB,44.0798379957024,-123.116578032813
335157,PFI10,WB,44.0816426321774,-123.117046989267
335189,PFI10,WB,44.0674809864251,-123.112947276450
335211,PFI10,AB,44.0572679550985,-123.083085477018
335212,PFI10,AB,44.0533754639949,-123.080959460186
335220,PFI10,AC,44.0464699405515,-123.130688811891
335223,PFI10,AB,44.0481666957222,-123.059368877644
335227,PFI10,AB,44.0463290585665,-123.055201481567
335250,PFI10,AC,44.0469481987558,-123.151880113026
335252,PFI10,AC,44.0467844944684,-123.151438987604
335260,PFI10,MJ,44.0638836943318,-123.105470876749
335341,PFI10,TS,44.0691210499720,-123.139291981520
335342,PFI10,TS,44.0694171220511,-123.139493252187
335346,PFI10,East Bank,44.0873896640274,-123.117663247188
335380,PFI10,Skinners Butte,44.0591496233987,-123.087063621967
335381,PFI10,NB,44.0675329998660,-123.110526754125
335426,PFI10,AB,44.0517725204637,-123.066137948183
335539,PFI10,Garfield,44.0422643892390,-123.121311460601
335540,PFI10,Garfield,44.0422480037249,-123.121977075904
335547,PFI10,AP,44.0304356654974,-123.087646147849
335548,PFI10,AP,44.0299523392845,-123.087270011919
335563,PFI10,AB,44.0519134833000,-123.069188646255
335565,PFI10,Sorrel Pond,44.0636712562288,-123.072303290689
335581,PFI10,WJ,44.0562972611062,-123.101423679449
335582,PFI10,WJ,44.0563423579944,-123.101597048729
335584,PFI10,WJ,44.0567032343920,-123.101613348122
335585,PFI10,WJ,44.0588245679277,-123.100536942289
335698,PFI10,WB,44.0706787692855,-123.116589740365
335700,PFI10,WB,44.0679384584400,-123.114248344967
335701,PFI10,WB,44.0676448966917,-123.113365723321
335703,PFI10,WB,44.0674894099766,-123.113009081433
335708,PFI10,AB,44.0550868999681,-123.083127006342
335715,PFI10,AB,44.0583081901467,-123.077859464895
335717,PFI10,AB,44.0580599253520,-123.082248477320
335725,PFI10,Grant,44.0422251625886,-123.120576399747
335768,PFI10,WJ,44.0575270867303,-123.100488796652
335769,PFI10,WJ,44.0536704229708,-123.099820046747
335770,PFI10,WJ,44.0557120856034,-123.101050123859
335771,PFI10,Meadowlark,44.0591720567138,-123.191235753699
335772,PFI10,AC,44.0502545232594,-123.168391551103
335773,PFI10,AC,44.0478700008608,-123.157201584582
335774,PFI10,AC,44.0432139577410,-123.122682981382
335775,PFI10,WB,44.0690718266408,-123.115506414055
335776,PFI10,NB,44.0661667399949,-123.107047819973
335777,PFI10,NB,44.0661233308882,-123.106960030777
335811,PFI10,MJ,44.0675238038684,-123.113049157819
335858,PFI10,Golden Gardens,44.0948912988578,-123.178374938939
336001,PFI10,Franklin,44.0451575468985,-123.057732522134
336184,PFI10,Skinners Butte,44.0598250391528,-123.088096578016
336206,PFI10,SB,44.0577072961337,-123.097072081336
336303,PFI10,Jungle Island,44.0688365034064,-123.114960849848
336306,PFI10,Jungle Island,44.0686546563719,-123.114751413756
336307,PFI10,TS,44.0690567276139,-123.139281551198
336316,PFI10,TS,44.0695253332204,-123.137960659620
336318,PFI10,Jungle Island,44.0685451360991,-123.115232581850
336344,PFI10,Garfield,44.0424251918627,-123.121874047082
336359,PFI10,SB,44.0597533468808,-123.088860779475
336367,PFI10,WJ,44.0562574606418,-123.100869231460
336368,PFI10,WJ,44.0537433922798,-123.100043548517
336373,PFI10,ORG,44.0637640228802,-123.102464195834
336380,PFI10,Rasor,44.0732361757133,-123.116502029847
336381,PFI10,WB,44.0846481612558,-123.118880414196
336482,PFI10,Scobert,44.0550329014860,-123.110357223434
336490,PFI10,WJ,44.0589007558692,-123.101661595885
336512,PFI10,WB,44.0691919890206,-123.115504252628
336513,PFI10,WB,44.0689200498563,-123.115696901170
336515,PFI10,WB,44.0689692804186,-123.116105525305
336546,PFI10,Rasor,44.0741017074370,-123.116523064920
336553,PFI10,AC,44.0472061676439,-123.154472233186
336556,PFI10,AC,44.0465248033174,-123.144702236890
336559,PFI10,MJ,44.0638022149821,-123.105510690296
336561,PFI10,SB,44.0595032950435,-123.087924336565
336563,PFI10,Walnut Grove,44.0866507031363,-123.146111043812
336565,PFI10,WB,44.0679450301414,-123.114068428061
336627,PFI10,Scobert,44.0552653473631,-123.109910434608
336628,PFI10,Scobert,44.0553318071662,-123.109833900645
336664,PFI10,Tugman,44.0143316192785,-123.086673090698
336675,PFI10,Gudukut,44.0449141710854,-123.125787135577
336683,PFI10,Nolan,44.0506860980423,-123.170924661660
336684,PFI10,Nolan,44.0507081756868,-123.170966962554
336687,PFI10,SB,44.0602209602153,-123.090376936014
336689,PFI10,SB,44.0606140735363,-123.091736585953
336691,PFI10,SB,44.0604816991100,-123.100688236731
336692,PFI10,WJ,44.0571120019094,-123.100468670615
336694,PFI10,WJ,44.0534986591473,-123.099380297978
336696,PFI10,WJ,44.0535561990909,-123.099758072281
336697,PFI10,WJ,44.0536587213892,-123.102154730275
336699,PFI10,WJ,44.0593456958723,-123.101590994447
336715,PFI10,MJ,44.0636611918381,-123.102058679208
336741,PFI10,WB,44.0815701549800,-123.116763052936
336742,PFI10,AC,44.0425181689145,-123.121413225924
336743,PFI10,AC,44.0427276192320,-123.119957087358
336744,PFI10,Monroe,44.0489096810938,-123.105916989997
336745,PFI10,SB,44.0604747351277,-123.091137628523
336746,PFI10,SB,44.0621303709800,-123.097207167266
336747,PFI10,MJ,44.0645471066772,-123.109115815329
336755,PFI10,Grant,44.0422390925138,-123.119791842924
336756,PFI10,Grant,44.0425182755949,-123.122660008416
336757,PFI10,WJ,44.0557168676348,-123.101053700926
336758,PFI10,WJ,44.0572997153001,-123.101526554742
336759,PFI10,WJ,44.0572302315766,-123.101609712078
336760,PFI10,WJ,44.0566141917356,-123.101520613930
336761,PFI10,WJ,44.0566545071186,-123.101561805525
336762,PFI10,Scobert,44.0551782181072,-123.110041260009
336770,PFI10,WB,44.0680371104377,-123.114381743308
336771,PFI10,WB,44.0687167764330,-123.115211545221
336772,PFI10,WB,44.0847987224309,-123.119961715844
336865,PFI10,Westmoreland,44.0421889959142,-123.115761262414
336867,PFI10,Westmoreland,44.0420446317844,-123.115766493415
336869,PFI10,Westmoreland,44.0420309313046,-123.115922931452
336879,PFI10,University,44.0336815049723,-123.075513514238
336882,PFI10,University,44.0342600715589,-123.074902286745
336883,PFI10,Skinners Butte,44.0598033977415,-123.088041460284
336911,PFI10,WJ,44.0573501550161,-123.101449443795
336912,PFI10,WJ,44.0573253754028,-123.101490452970
336959,PFI10,SB,44.0589295745908,-123.087988394416
337137,PFI10,TS,44.0682736739528,-123.138535238438
337138,PFI10,TS,44.0683314132165,-123.138573853102
337139,PFI10,WB,44.0701708225721,-123.116443211710
337254,PFI10,Monroe,44.0497118416639,-123.106041869166
337291,PFI10,Amazon Corridor,44.0468642848472,-123.149691639580
337304,PFI10,Delta Ponds,44.0752162052084,-123.109665323741
337307,PFI10,East Bank,44.0661285194161,-123.106917422490
337311,PFI10,AB,44.0551817876978,-123.083062896764
337312,PFI10,Monroe,44.0494362092424,-123.106022607630
337314,PFI10,AB,44.0582973284755,-123.083621835032
337317,PFI10,WJ,44.0536231655402,-123.102069923230
337320,PFI10,Delta Ponds,44.0743277687245,-123.113969560324
337323,PFI10,WJ,44.0546678889135,-123.100503486030
337337,PFI10,AB,44.0523041235483,-123.067383525069
337343,PFI10,Skinners Butte,44.0571762144662,-123.096014424282
337357,PFI10,Skinners Butte,44.0631869781838,-123.100325281824
337358,PFI10,ORG,44.0637613485027,-123.102454964990
337367,PFI10,Scobert,44.0551310030097,-123.110074802075
337459,PFI10,Bike path,44.0419738163797,-123.112290265226
337475,PFI10,Garfield,44.0422470776654,-123.120004519918
337482,PFI10,Garfield,44.0421322857837,-123.120646142033
337495,PFI10,Lincoln School Park,44.0462054106305,-123.103890198282
337512,PFI10,Washington/Clark,44.0598437082590,-123.100413401280
337516,PFI10,1st/Washington,44.0590484514731,-123.100325957011
337545,PFI10,MJ,44.0644963681580,-123.108765228383
337555,PFI10,Trainsong,44.0683726263819,-123.138642341486
337610,PFI10,5th Avenue,44.0541186048128,-123.146878190727
337667,PFI10,WJ,44.0567403031428,-123.101477978380
337672,PFI10,WB,44.0757709581077,-123.115795720300
337673,PFI10,WJ,44.0566807829292,-123.101437956989
337674,PFI10,WJ,44.0566764361984,-123.100848325135
337676,PFI10,WJ,44.0546158026313,-123.100457170034
337678,PFI10,Bertelsen,44.0541937065927,-123.148011027306
337681,PFI10,Delta Ponds,44.0719105089808,-123.113323487891
337713,PFI10,SB,44.0606058800541,-123.091659942576
337714,PFI10,Amazon,44.0314244834459,-123.087392226964
337715,PFI10,MJ,44.0668661008085,-123.112122943331
337809,PFI10,Skinners Butte,44.0595992457980,-123.087566226954
337810,PFI10,Skinners Butte,44.0597398969651,-123.087812239215
337812,PFI10,Skinners Butte,44.0598636931005,-123.088269046091
337884,PFI10,WJ,44.0606551687944,-123.100243701559
338059,PFI10,AB,44.0529009236725,-123.081252417214
338471,PFI10,Westmoreland,44.0420788882581,-123.116196131725
338547,PFI10,WB,44.0675055482667,-123.113120172889
338611,PFI10,AB,44.0482697207524,-123.051392453704
338621,PFI10,AB,44.0546348391361,-123.069229034849
338631,PFI10,MJ,44.0642065457790,-123.104489084730
338638,PFI10,AB,44.0519677893899,-123.069647763634
338646,PFI10,Terry,44.0961972885409,-123.186496136968
338647,PFI10,Terry,44.0961296131070,-123.186938415137
338664,PFI10,AC,44.0464945803238,-123.142047881614
338672,PFI10,Skinners Butte,44.0596405021402,-123.093714927469
338677,PFI10,AC,44.0457806981149,-123.125816450949
338678,PFI10,AC,44.0467081235949,-123.132066025090
338685,PFI10,Gudukut,44.0445221217302,-123.125906904175
338687,PFI10,WJ,44.0531031189883,-123.101441996301
338690,PFI10,WJ,44.0537037026532,-123.102124332755
338691,PFI10,WJ,44.0536930989414,-123.102376446822
338693,PFI10,WJ,44.0545123280333,-123.100474062991
338696,PFI10,Amazon,44.0316441535597,-123.086500930117
338697,PFI10,5th/Market,44.0542251771715,-123.141998245666
